userId,movieId,rating,timestamp
383,318,3,1564685332
7,453,2,1070964591
459,210,3,1009902196
84,144,3,1342247551
208,392,4,1205359844
900,345,5,1490462500
390,96,3,1459713285
314,382,3,1002863185
22,346,4,1397245234
410,244,2,1565123649
895,86,3,1191094779
515,415,4,1516799040
127,491,1,1316674568
809,394,4,1187891084
700,184,5,1306873315
874,121,5,1029843641
14,332,2,1459934238
971,92,2,1292037950
978,70,5,1401999515
12,404,5,1575972410
87,133,3,1110675977
524,279,5,1446368600
909,137,2,1207662425
537,314,5,1598776601
301,187,2,1124930380
243,221,1,1343351312
122,464,5,1554967363
147,438,2,1406468043
567,46,4,1280212012
750,278,3,1432358820
356,192,2,1405917002
685,8,5,1014176712
904,379,5,1431842786
733,276,1,1032916977
631,179,4,1577113114
309,334,2,1166750604
695,39,4,1060939451
288,293,1,1227494408
307,178,3,1434383593
812,162,4,1239214683
594,331,1,1506067020
966,374,2,1541184851
914,104,3,1400340211
723,161,5,1347640652
662,287,1,1361566874
549,123,5,1248874713
352,54,3,1433591230
312,428,1,1553858012
873,34,1,1221631260
59,242,3,1408491669
643,455,2,1511506248
924,378,1,1066161554
714,113,3,1377165093
755,318,4,1350087262
35,23,5,1272309500
445,46,1,1173515302
93,312,4,1209168782
950,135,1,1343579390
959,118,2,1043701301
207,473,3,1093443181
353,189,1,1516697853
903,131,3,1270897852
332,422,1,1534219996
817,212,2,1071765752
862,418,2,1154804385
725,113,4,1262499269
159,44,2,1083533860
954,128,3,1595288909
957,364,2,1013629960
24,158,1,1163625115
404,273,2,1527966543
805,315,3,1596096933
516,394,1,1257698087
732,355,4,1122270581
364,340,4,1423825476
382,402,4,1558117014
532,45,1,1384105304
956,108,4,1097444501
152,219,2,1531748159
562,443,1,1544463299
689,318,1,1317528633
947,315,1,1333770395
608,177,5,1280693871
617,228,3,1403644256
420,191,5,1159533417
250,471,5,1561418442
117,160,5,1420694502
866,394,3,1413210079
512,267,5,1278541440
740,358,4,1503065625
578,326,1,1072723232
335,379,1,1536458192
418,489,2,1170344006
932,190,4,1096848920
774,175,3,1313311303
295,290,1,1187674425
938,484,5,1107336074
755,357,2,1098961771
371,145,2,1352599354
186,232,1,1038674548
246,360,4,1419014819
637,438,2,1284232556
268,204,1,1567249685
643,213,4,1344457792
237,40,1,1196027139
530,275,1,1278093539
552,323,4,1353345735
21,82,4,1408504677
911,181,4,1545352955
737,499,1,1550713192
867,320,2,1234420653
794,83,3,1132545539
520,303,3,1284422796
100,262,1,1159962776
752,272,1,1544237122
478,200,2,1565281887
599,240,4,1431687846
298,402,1,1339746624
940,180,5,1181402954
526,432,4,1363787204
334,171,1,1430951253
2,295,5,1029492285
375,177,2,1582533293
293,369,5,1106361455
837,396,1,1133436130
934,237,3,1146099941
553,138,1,1221821053
318,327,3,1333700012
502,366,2,1023181564
828,311,2,1204087116
381,129,4,1179392198
623,49,4,1070076612
14,164,3,1415408540
504,277,3,1265303495
231,293,2,1255237173
985,116,5,1469671558
84,24,3,1065783142
130,311,3,1234601622
743,25,5,1005866595
838,391,4,1497679903
145,127,4,1395203645
891,234,3,1394627267
857,209,4,1180423197
28,93,4,1561824873
66,94,4,1019849860
163,327,2,1164343234
229,225,1,1448079381
261,455,3,1525818011
449,378,3,1009460607
424,280,2,1130108117
460,11,1,1188570396
952,329,1,1009793083
676,12,2,1085762422
301,35,5,1238240198
919,447,5,1021598409
303,452,1,1086734555
287,228,5,1054862677
395,220,5,1364536531
10,441,5,1144746835
707,141,1,1563650821
630,23,5,1096829339
270,83,3,1157826636
592,490,1,1178283038
970,229,2,1044818982
605,423,5,1306025777
778,344,4,1065138389
844,80,1,1504382077
862,353,2,1424643317
361,396,3,1058768471
257,290,2,1549543986
133,455,5,1242426520
276,331,4,1265274590
776,159,5,1047237782
683,477,2,1413790280
972,128,1,1285243468
513,190,4,1086967152
313,397,4,1257442226
576,31,2,1183932908
886,386,5,1181165992
980,359,2,1025047975
284,15,4,1440856593
121,313,2,1348122910
107,75,4,1329938485
933,34,5,1455010878
687,359,1,1179899118
997,196,1,1397811123
204,331,2,1124629987
165,29,4,1372846008
305,194,1,1192656392
497,16,4,1545818069
632,423,5,1497666679
556,77,2,1373570907
824,293,4,1438584921
156,81,2,1008931127
367,405,4,1561515694
719,428,4,1473622018
902,124,5,1518288513
620,19,2,1325666718
251,455,3,1307329376
957,102,4,1175751391
916,392,4,1593889258
882,77,1,1587479993
334,229,2,1328269308
642,450,3,1443324783
969,297,5,1215963289
511,203,3,1499490381
293,472,5,1496338419
20,454,3,1397830799
282,61,3,1118993328
797,26,2,1499711664
1,71,1,1036599131
119,103,3,1524121358
35,467,4,1374485499
198,326,4,1203641251
485,363,4,1247355022
757,157,1,1019744813
59,363,3,1195815140
837,359,5,1193160300
161,194,5,1572169532
691,275,2,1083406968
206,324,1,1008867314
12,186,3,1023708714
490,326,4,1132347819
276,113,1,1100616290
693,313,1,1444909878
242,165,3,1520926421
216,61,2,1227512036
251,92,2,1062351782
811,286,2,1138276835
126,455,4,1497438392
994,457,4,1383351919
217,153,3,1280029070
306,225,2,1139010019
797,127,3,1472257250
185,193,2,1505838360
39,115,1,1440733562
223,262,5,1197538532
184,18,5,1108259233
495,10,2,1534038870
427,92,3,1579218885
178,139,4,1013603514
919,481,2,1137918289
428,449,2,1273399653
294,333,4,1164399500
852,357,2,1540387863
151,340,1,1429117521
384,449,4,1168972128
638,52,1,1277891941
813,195,5,1427477162
308,466,4,1251912771
336,489,4,1006883853
946,206,3,1011815453
746,287,3,1528218221
892,475,4,1496930003
375,401,5,1176858887
8,439,2,1596100533
341,366,3,1502485313
129,93,5,1362805331
776,420,5,1222297019
669,485,3,1136254719
352,410,2,1066403547
358,309,3,1231810702
517,145,5,1494618723
495,86,1,1495712384
86,153,3,1048785626
175,2,5,1286140892
802,342,3,1510871310
193,389,5,1225939411
311,260,2,1168141359
119,164,5,1136798836
218,6,4,1159378426
427,500,1,1381728072
970,149,5,1409577335
414,205,3,1501329375
114,118,3,1563046160
978,485,5,1155123561
145,89,4,1156035410
538,154,5,1466167655
648,439,2,1394033330
303,167,4,1341130721
744,468,5,1429942665
881,161,1,1362896126
588,270,4,1309991453
987,56,5,1403785812
840,228,1,1322181908
345,337,5,1044910069
814,149,2,1145389089
964,46,3,1361906504
801,144,5,1163606961
1,238,4,1547387054
147,272,5,1200987896
287,120,5,1537565873
976,340,5,1262541067
654,413,5,1582183336
53,220,4,1140156559
304,8,4,1051319295
69,344,5,1041555758
361,387,3,1476534208
602,473,5,1175378734
958,275,4,1561642462
220,353,2,1066238903
962,66,5,1567793696
704,79,5,1368016171
966,86,5,1120736881
575,124,5,1045281787
585,202,1,1441893059
161,466,5,1384727452
681,150,4,1561003598
89,46,4,1587359998
688,113,1,1522865381
781,91,5,1164767880
585,141,3,1047145498
757,289,5,1272142235
589,389,4,1140837169
159,218,2,1298276150
489,77,2,1411607764
971,411,3,1537425911
324,377,5,1058472289
610,384,1,1322068474
381,334,5,1493767043
102,152,3,1232122660
494,323,3,1213311666
644,239,3,1000575343
614,115,2,1277292712
19,319,5,1551505999
454,369,5,1049937461
482,94,1,1520966590
594,483,3,1005960445
397,48,3,1294663232
279,191,4,1567432563
851,462,4,1508344822
365,12,2,1172831289
331,156,5,1063702275
641,172,1,1576551038
344,477,1,1536156658
822,427,3,1355438859
455,401,1,1064337535
601,296,3,1302893149
725,177,5,1109131846
655,341,1,1368722368
65,57,3,1192814446
76,343,5,1275646251
711,340,5,1454722149
143,448,3,1295953817
917,203,3,1590403068
915,185,2,1015795052
828,121,5,1211003919
605,226,3,1345646189
473,202,5,1024247036
417,330,1,1204733528
305,363,4,1575604318
736,380,4,1185396470
497,454,3,1475002879
291,356,3,1167608680
940,216,5,1581491917
102,460,3,1148777304
986,43,5,1507383613
267,375,3,1572245751
867,23,5,1481509442
968,155,3,1032401636
622,186,2,1450418476
974,249,5,1071773627
842,237,2,1145481961
962,293,2,1000453104
942,134,2,1492403535
777,321,2,1149062687
3,390,1,1353212528
85,434,4,1249573834
794,22,1,1579450212
328,361,3,1444439891
816,88,3,1310619907
450,153,4,1052025414
454,125,4,1353650003
924,79,4,1590494369
629,346,2,1164528270
221,456,1,1221981939
154,51,3,1208294623
665,216,1,1145677943
12,176,1,1554575708
133,358,1,1361613188
994,253,4,1574785969
304,454,4,1029566818
293,246,3,1325623512
975,227,3,1081742901
300,106,3,1369097423
740,193,1,1451339181
783,316,4,1341763663
43,302,2,1470227850
944,36,1,1109231074
343,442,5,1323497110
326,204,1,1280618018
814,422,4,1276503388
498,267,5,1011281390
364,268,1,1287933636
891,170,4,1088248885
427,498,4,1074647301
21,39,2,1598422381
407,455,1,1093539127
619,139,4,1398844417
336,292,3,1067869533
815,52,4,1167167984
117,287,2,1369028234
124,289,4,1273262217
399,141,1,1306687603
793,146,1,1192817195
804,425,5,1373691225
715,314,1,1554298144
51,184,5,1086168119
783,152,3,1039118577
324,201,2,1285833504
789,128,3,1440106453
141,287,5,1359809995
470,311,4,1137838694
787,253,4,1449788707
802,489,3,1379239572
334,266,4,1032102110
893,188,5,1372772185
964,386,2,1124112951
373,230,1,1544617462
564,271,5,1018779723
494,259,5,1407302974
539,299,1,1545037650
669,415,1,1133660002
751,198,2,1005664899
156,323,2,1189106285
291,56,2,1522289947
648,319,4,1438617947
144,203,5,1271062940
106,271,1,1155099945
420,109,5,1038300868
670,116,5,1284584872
658,92,2,1238486076
2,138,2,1279053494
945,422,5,1279261992
589,303,2,1082998126
644,57,4,1037276680
90,50,1,1041150157
345,498,5,1337203109
350,71,1,1346854205
459,399,4,1323045941
263,402,2,1203667559
351,82,3,1532763773
108,372,4,1441362217
586,105,3,1146449184
39,88,1,1096937077
909,2,5,1054574945
159,360,2,1091714651
583,84,4,1143210083
959,482,2,1514313196
312,43,3,1529974756
241,154,3,1581898473
938,327,5,1315999120
445,422,3,1409457787
298,94,5,1273421514
952,298,4,1395019295
36,133,5,1456383950
84,395,3,1538482214
452,65,1,1096645213
886,290,5,1265559447
775,376,2,1167324771
822,257,1,1315715641
385,467,5,1302558698
172,386,2,1221337919
376,213,1,1321082503
685,148,5,1374390598
362,61,4,1185045287
559,471,2,1451981836
891,149,4,1024487505
141,88,3,1058299496
887,324,5,1324494977
918,383,5,1308950541
118,396,2,1214861765
277,278,5,1544301584
726,404,3,1234555948
220,82,5,1128511099
905,129,1,1533449063
26,286,4,1391031557
521,382,3,1216760421
783,353,3,1103971376
10,280,4,1159870228
984,270,4,1413297483
378,292,3,1293080127
633,453,4,1460080284
637,203,2,1461477253
682,24,4,1380566676
584,444,1,1366766918
152,351,1,1033611114
720,311,2,1552077992
49,461,4,1074852996
154,208,1,1253518222
859,280,5,1404065081
293,205,4,1202459782
580,152,2,1063580194
50,438,4,1117328291
664,26,3,1079491448
531,194,3,1397983118
612,336,1,1035590007
60,422,3,1485710520
167,238,2,1056650069
202,321,1,1596175263
857,497,2,1541904168
146,75,2,1337030057
915,435,3,1004144458
676,163,3,1468835666
970,299,2,1513360619
993,29,3,1384789285
439,165,3,1042878249
242,337,3,1586075812
581,186,4,1464648503
687,54,2,1014073414
561,295,5,1519001830
483,42,2,1085852120
108,412,1,1100405941
226,285,3,1239338005
673,427,3,1162842394
631,387,5,1527714597
661,500,1,1248576879
977,138,4,1519379494
662,187,2,1513894774
432,490,4,1325423553
805,398,1,1514237884
655,204,5,1218881083
419,431,1,1312046983
988,42,5,1224137605
455,350,4,1413313690
160,416,4,1299875862
523,288,1,1054623471
650,426,1,1364082896
969,416,3,1123385996
590,26,5,1557444947
77,371,3,1051956585
509,385,2,1423110463
441,56,2,1344403836
254,253,1,1585985331
921,122,4,1437304636
770,106,2,1117628432
320,130,2,1282744103
803,337,3,1479395160
263,158,3,1547325508
597,376,2,1570636884
658,231,1,1051754265
835,455,3,1013020367
554,308,2,1580752311
374,91,4,1180937255
637,393,3,1599631828
167,22,2,1311861231
937,290,5,1109729765
753,110,3,1083877625
459,49,5,1562329972
999,129,3,1417100872
280,73,3,1262452904
700,340,5,1549174981
302,53,1,1202628201
531,467,2,1177316964
580,356,1,1238102250
218,380,1,1446721815
102,168,2,1038887288
554,45,4,1342079081
288,452,1,1372111754
167,393,1,1311451682
621,105,1,1095702288
36,150,4,1515492806
744,146,3,1323793102
741,204,5,1299107932
353,362,5,1342435121
676,299,4,1134801869
899,167,1,1500466954
73,201,5,1107835600
648,134,4,1042922938
353,211,2,1024313398
891,48,5,1139610650
70,126,2,1448042987
425,239,1,1247075650
999,7,5,1592159299
708,464,4,1046186452
781,453,3,1251166526
561,272,5,1360078297
828,385,5,1542738514
642,371,5,1283663401
956,37,5,1580226716
517,487,4,1260824347
428,211,4,1092935355
539,165,3,1362558056
160,125,4,1151351802
149,337,4,1066948168
776,192,1,1057286489
230,218,1,1316326180
712,214,2,1027700136
562,62,3,1350416643
67,328,1,1144162643
812,445,3,1224815770
381,381,3,1505912980
58,161,5,1136517691
259,66,3,1591054421
342,286,5,1539762367
838,239,2,1160119110
130,20,2,1208219317
727,188,2,1061190910
172,82,5,1255987121
770,363,5,1203858438
614,202,2,1251218557
209,408,5,1354302034
803,132,4,1414548233
354,37,4,1112469274
471,132,5,1380352908
798,77,5,1186642389
116,89,1,1102947578
264,461,1,1588366634
662,402,3,1059029317
812,253,3,1069698146
442,344,3,1369223906
548,194,2,1340341941
453,176,4,1401603214
845,33,2,1495060971
477,58,5,1241153667
287,467,1,1493973258
303,201,5,1088143493
311,28,5,1142868658
208,35,1,1342329275
618,487,5,1168369169
446,125,3,1321392528
670,394,1,1444552737
633,321,5,1036524957
55,42,3,1102644011
912,85,3,1218833246
12,393,4,1090602094
657,188,3,1354211224
400,111,2,1561379398
908,271,1,1187688879
648,483,1,1150043859
980,441,1,1263451050
515,325,5,1150883043
656,105,5,1268533569
542,406,2,1071752097
237,320,3,1144499125
279,41,5,1280172137
348,215,3,1372441051
627,71,3,1334793014
104,56,5,1569144276
630,407,5,1585635086
517,236,2,1360534136
980,281,4,1525926806
872,475,1,1573100276
248,105,5,1320700412
364,390,5,1317802632
321,375,3,1498673857
633,162,4,1490435265
286,191,5,1370012817
149,9,4,1110058128
84,60,1,1320388449
966,381,3,1532180932
406,305,2,1419518143
978,225,1,1221709389
456,307,4,1211650611
743,188,4,1505020929
800,70,1,1022803175
161,293,4,1582499459
784,287,2,1245708157
460,482,2,1386134558
550,169,4,1080734617
500,62,4,1274196634
738,349,2,1387852920
509,442,4,1171092018
654,14,5,1019004415
804,164,3,1242162657
481,420,5,1587447818
663,245,4,1035153799
114,335,4,1050262370
749,8,3,1218938145
578,154,4,1481096908
361,36,3,1094579527
341,48,2,1259972526
770,85,3,1102660351
987,28,3,1474419447
761,196,5,1264971029
969,446,4,1451904788
449,208,2,1252151707
843,470,1,1522896718
835,204,3,1597069384
180,464,1,1032424243
702,307,4,1273647018
407,104,3,1243583051
666,230,1,1372822802
196,426,5,1092946065
466,101,1,1403781482
311,29,5,1511215232
262,127,2,1485906661
419,338,4,1362673313
406,10,1,1388780008
939,106,3,1178392626
143,167,4,1040915320
342,466,1,1533433978
316,257,3,1121076511
101,295,3,1418966727
244,277,3,1105980313
490,65,3,1355274125
12,271,1,1057565399
239,388,2,1535298396
561,188,5,1257461827
42,317,5,1474754641
678,404,5,1438407821
594,138,2,1476228605
429,343,3,1495407002
803,105,3,1522563990
158,34,4,1302331921
216,380,5,1224069101
670,110,5,1003385191
462,432,3,1012537339
134,33,5,1434235977
67,354,3,1259470199
848,231,3,1122282996
7,317,3,1002412712
948,266,1,1404898640
526,182,1,1557510653
73,340,1,1471492452
399,65,1,1266884089
405,333,2,1067594543
675,1,4,1405805170
578,133,4,1254073495
859,80,3,1070794334
130,271,5,1211849958
931,241,1,1569821611
466,28,4,1299979201
206,223,4,1145841692
788,23,1,1046054090
978,496,2,1236704845
768,109,2,1313537633
266,107,4,1366132852
537,145,2,1207636589
962,369,1,1117509576
793,354,4,1048401895
253,397,1,1439574470
822,398,2,1491807090
289,139,1,1336486380
164,284,2,1575537987
95,298,2,1167168445
782,480,1,1377916323
833,99,2,1025864469
110,317,3,1327155338
336,123,1,1546221908
822,320,3,1406817144
238,287,1,1163035367
381,81,2,1064372456
436,495,2,1396667958
899,457,4,1471922466
483,10,4,1103970849
937,8,3,1006474056
902,405,2,1047692620
25,205,4,1177652165
653,315,2,1533884333
117,434,1,1527107196
482,197,4,1553548092
392,198,3,1544915577
917,30,4,1021282104
994,479,2,1377342987
964,401,5,1007530620
537,459,5,1351267474
79,20,2,1509729347
580,48,1,1161010381
173,457,4,1208247687
956,130,5,1574615957
12,293,1,1388904178
800,385,2,1388425164
128,132,1,1440852756
608,356,2,1218717403
92,54,4,1112026848
653,378,1,1209265764
543,281,4,1407742073
846,387,1,1009676505
532,265,2,1071462474
658,470,2,1214143212
989,215,1,1112606177
828,460,2,1042351954
447,458,3,1043694585
390,290,3,1456409252
672,43,4,1475962189
861,74,3,1411297436
43,350,3,1168361682
254,278,5,1196102052
130,326,5,1113839892
60,242,5,1127036633
663,130,5,1476768631
467,350,2,1570045871
287,194,4,1409147474
517,32,4,1055128494
467,106,3,1029994608
930,400,4,1267098589
778,204,3,1374468290
345,1,4,1259258736
642,245,1,1343172026
382,72,1,1370337736
779,432,4,1368869516
690,306,2,1244171471
253,397,3,1087098994
927,15,4,1110141133
56,53,3,1298188231
463,428,5,1344706549
457,8,4,1131840354
983,330,2,1314513556
83,46,5,1016079057
905,325,4,1161148015
99,114,1,1277080717
149,147,4,1553411535
329,495,1,1297576983
156,166,1,1011947056
190,379,4,1207503347
494,139,4,1198756127
883,117,1,1434327882
263,299,3,1213368842
80,276,5,1452279483
400,404,2,1516477436
764,277,4,1323578435
609,338,5,1535684540
260,313,5,1189015129
772,178,3,1298061475
615,330,5,1191016928
552,354,4,1225101247
785,154,5,1156523213
101,414,4,1536742943
359,201,4,1475204033
380,366,1,1234255241
820,115,3,1484895074
221,159,2,1019013927
820,42,1,1196002089
420,247,2,1072048941
124,68,4,1041149000
422,445,1,1407612968
231,445,5,1580122755
690,326,5,1401720930
63,334,2,1278647693
485,196,4,1466591796
628,90,2,1357176815
703,111,3,1132526870
574,368,5,1282777079
768,359,1,1141537119
483,145,1,1051543272
519,275,1,1536813575
155,179,5,1004596997
92,241,4,1058248740
982,326,5,1209365342
526,319,5,1095876008
455,477,1,1140722193
741,331,5,1232098277
598,464,1,1244734318
645,414,4,1140349790
510,153,3,1181900722
183,104,1,1569228196
386,75,2,1353085709
574,128,3,1224136038
731,199,4,1410104899
405,154,3,1368337949
246,56,1,1225294132
742,278,4,1341418303
591,345,2,1265212941
661,19,1,1168628655
650,159,1,1379865755
471,26,4,1285139577
826,426,4,1246955270
888,169,3,1588670633
423,484,2,1314612675
901,23,3,1438479079
65,47,3,1025751003
13,13,1,1279290326
213,217,4,1136527481
986,322,1,1269275737
242,194,2,1536656126
493,144,3,1247698946
213,73,2,1079933719
693,156,4,1348297332
338,77,4,1541407841
997,419,5,1403653793
173,169,2,1075586387
672,461,1,1172877686
164,287,2,1314611677
465,85,3,1590939027
995,416,4,1373841192
497,182,4,1205927781
700,482,2,1101005829
395,456,2,1377389481
703,315,2,1190940923
917,297,3,1598706712
308,112,3,1123441704
768,450,1,1082854056
183,230,2,1387088898
629,96,1,1292943530
794,438,5,1483627437
510,168,3,1336284216
708,378,4,1144275538
546,156,5,1241248585
564,421,4,1597494916
624,105,5,1061880663
764,193,1,1513063673
594,489,1,1470325445
744,330,3,1005902414
227,439,4,1103170725
745,132,5,1359244326
733,355,2,1347824947
436,382,2,1280428757
925,138,3,1477333122
422,431,4,1222887924
554,331,2,1594359260
21,270,3,1135996285
554,38,3,1406179998
397,396,4,1319664108
625,45,2,1018771777
105,401,2,1056150754
192,464,2,1086669868
17,163,1,1369425746
120,450,2,1184973193
393,331,5,1470779117
425,253,1,1350274708
129,169,1,1378353218
130,451,1,1099076102
572,285,1,1355906792
560,274,3,1096062207
29,20,5,1560091714
97,239,4,1591216377
10,270,2,1061707340
242,418,1,1244617704
826,433,4,1420746141
956,310,3,1528656326
232,31,4,1133804253
789,314,1,1405118880
284,104,5,1123075859
715,170,4,1177281180
759,186,1,1267864192
802,128,1,1460068082
776,210,2,1552297324
955,414,2,1415938829
726,281,5,1261090724
200,447,2,1323145751
945,253,5,1309664240
79,19,3,1226771821
913,200,3,1040421872
956,220,2,1078812099
855,136,3,1476997760
856,223,4,1538008572
173,3,4,1083462696
467,451,4,1599735838
581,236,3,1524831080
416,342,4,1183871413
940,465,5,1174187734
449,228,1,1309720532
87,401,2,1461403010
101,142,5,1122644741
8,499,4,1211898478
845,9,1,1480047244
200,190,2,1250348264
505,350,5,1493054486
87,405,2,1513992173
43,460,3,1427064835
385,165,4,1558615036
621,480,5,1428233674
435,139,5,1504008769
408,276,1,1469284349
483,291,1,1413921167
664,53,1,1324347250
17,175,2,1075435183
645,110,4,1366997626
148,203,2,1191331558
277,436,4,1236131307
232,136,5,1260947645
826,4,2,1318525689
927,155,2,1296500568
366,172,2,1328083325
228,424,3,1078848157
651,358,4,1184960576
436,47,4,1216661261
399,94,2,1504485303
211,428,3,1388635676
391,48,2,1030888913
499,240,4,1514640206
540,347,5,1544194712
563,213,3,1561023724
491,436,3,1161229633
442,340,2,1447409882
261,324,5,1028723957
773,139,4,1350195696
350,205,1,1536194446
352,381,4,1138735668
520,73,4,1479111885
320,4,5,1574248666
138,76,3,1582518064
550,329,4,1031456962
623,77,3,1293128536
992,304,5,1190986556
368,256,5,1586109892
220,410,2,1069745537
337,102,1,1322490640
223,106,5,1430143132
648,333,5,1046348660
768,39,3,1078228671
360,476,5,1426970452
921,314,4,1500628778
329,275,2,1406234307
962,88,2,1106662972
463,211,4,1283385800
946,369,5,1471628108
963,77,1,1222752609
561,77,5,1504769618
804,442,2,1029024589
382,28,1,1293454554
836,245,3,1479009691
590,66,3,1028736253
617,266,5,1193668569
169,382,5,1090129801
217,470,1,1315465303
378,205,1,1098590416
119,58,5,1596669819
190,201,2,1375156756
767,225,3,1254896053
370,142,1,1417721279
778,381,2,1506800675
149,368,5,1226665108
676,84,4,1311917495
652,143,1,1472855727
859,352,4,1126125301
488,33,2,1021049954
770,401,3,1311411697
374,152,2,1050436530
781,158,3,1081480473
693,446,2,1072248952
160,141,1,1269133598
351,446,1,1559048375
912,251,4,1380428540
288,303,2,1329351100
288,112,2,1010717904
892,144,4,1483753825
226,450,5,1352566653
523,209,2,1052878969
522,224,2,1578623486
783,43,2,1213729153
273,264,5,1501110906
936,244,1,1495293733
402,3,4,1051272364
183,125,5,1255133838
969,268,3,1343911337
665,84,3,1279488386
488,16,5,1408756126
827,334,5,1525096883
846,464,1,1431020088
124,59,3,1572018729
985,177,4,1468635254
626,63,2,1411162423
790,446,2,1529338699
414,491,1,1485365172
980,49,1,1433430868
725,307,3,1135547220
172,246,4,1070204375
288,289,4,1473830663
435,286,5,1149685457
686,443,1,1330590730
113,332,2,1534902965
888,15,2,1343537083
917,338,3,1200591610
995,255,2,1440033417
122,92,4,1432188142
544,279,4,1205720434
222,206,1,1502738768
631,94,3,1214184022
39,225,2,1207669033
497,301,1,1540624987
780,318,5,1043400395
233,463,5,1522249879
943,199,2,1475048091
530,271,2,1501578260
149,500,2,1456001696
397,234,4,1190029185
661,46,2,1019936740
638,64,5,1167745014
904,230,2,1365519698
302,430,3,1289693440
360,440,5,1376721002
238,249,3,1377913567
647,246,5,1472660635
663,428,1,1298498440
236,75,5,1516962711
736,157,5,1461295294
203,223,3,1215824055
256,190,3,1414211820
598,473,5,1593604904
662,52,5,1364068655
235,438,4,1291575637
345,88,1,1032515559
534,313,1,1188186169
860,339,2,1127092774
797,66,5,1062062070
781,150,5,1260266736
466,20,5,1522188312
770,33,5,1452812091
541,328,1,1348560879
213,281,3,1295754868
463,46,4,1086267221
436,73,3,1032063345
283,354,3,1132179388
562,313,1,1527799011
607,343,4,1308644326
463,133,5,1405940988
407,55,1,1438031770
88,61,1,1562987630
44,345,4,1216084777
461,8,2,1056484143
278,272,1,1493303071
683,246,3,1595372930
421,176,3,1504385434
701,493,5,1401106888
353,116,1,1461630887
696,317,5,1383613718
515,271,1,1533418192
703,193,4,1486646278
630,150,1,1215473373
19,131,2,1082508638
23,102,3,1441505557
413,310,4,1229773026
30,270,3,1470815526
807,292,5,1124603548
108,210,4,1313836091
367,495,2,1084208823
281,361,3,1389228967
128,338,1,1306880088
229,67,1,1539628559
111,10,1,1268783553
136,49,4,1438683239
362,487,2,1572332331
186,111,2,1075388325
656,321,2,1519271730
584,219,3,1560566203
129,57,4,1178910446
876,283,1,1359474087
261,459,3,1280727666
515,113,2,1444227851
449,133,1,1491898891
900,71,4,1242712648
104,83,5,1421041143
483,57,2,1469175145
224,376,2,1232001328
832,349,2,1334823601
874,271,2,1143924482
866,483,1,1431034767
491,111,4,1522420493
473,357,3,1194135671
10,375,1,1095862339
405,76,4,1147238970
896,158,3,1503730441
302,20,2,1462040153
231,421,4,1323772920
731,131,2,1580929892
923,329,4,1210667673
66,122,5,1267310979
937,41,2,1376237273
112,167,2,1277483585
13,410,2,1270231931
393,130,1,1373802296
500,23,3,1101518742
932,279,2,1515358996
598,251,2,1037277080
234,469,1,1376932665
602,400,1,1478795000
314,9,5,1191178672
566,13,4,1184738252
12,412,2,1281489051
209,411,4,1052132290
974,307,1,1451901910
14,320,1,1199550510
633,52,5,1067605435
418,209,3,1263785917
437,38,1,1093696102
377,100,2,1410339655
20,193,5,1037312757
587,402,3,1415611961
912,191,5,1305064627
755,51,1,1202425291
735,393,3,1573946948
70,141,4,1502340576
824,168,3,1348840088
211,311,2,1337849880
101,109,4,1506719266
698,207,4,1029291452
132,427,2,1100191246
623,300,4,1549205097
381,110,1,1258969471
132,196,3,1407285833
20,417,3,1389845847
906,152,2,1360426692
536,420,1,1452661527
227,243,4,1514159378
154,128,3,1089490093
805,105,3,1287106603
742,10,3,1037285529
469,356,3,1528680945
822,148,5,1560438179
1000,489,2,1417861657
871,365,4,1297951868
405,364,4,1417749945
202,459,2,1112694738
38,140,1,1497512269
942,190,2,1414122852
772,402,3,1353824769
188,94,3,1528177363
57,492,2,1358614895
941,496,2,1533707139
20,229,4,1036278285
273,63,4,1576016902
119,340,5,1373940046
583,25,5,1042619841
516,268,3,1300231058
221,405,5,1162685214
526,281,5,1006715775
515,11,1,1448933110
728,320,2,1000996442
741,201,4,1393737017
336,126,5,1467474743
698,306,4,1222011352
55,190,5,1071371477
500,89,5,1131246122
900,355,3,1252957769
888,116,1,1388293600
766,352,2,1393805967
536,177,2,1472833352
162,14,3,1152029392
670,257,3,1449359985
594,209,2,1232850415
915,281,2,1435139987
159,443,1,1075081952
188,328,5,1349576227
60,325,1,1448457084
915,389,2,1072184125
817,105,5,1109800131
319,483,2,1153726614
878,147,1,1261446087
211,279,1,1355263756
406,9,1,1123696167
664,118,5,1299409133
109,94,4,1520311197
76,434,4,1055563544
542,144,2,1165695712
314,289,5,1044491929
998,386,3,1395622679
117,14,4,1599481048
927,494,5,1496767596
868,257,5,1201738728
704,346,4,1316421395
19,186,5,1148636843
432,345,5,1403041039
685,400,4,1553542139
740,207,1,1039475110
350,346,2,1073506492
183,431,3,1074287875
113,172,2,1561468055
183,464,1,1022271601
481,270,1,1414463360
146,221,5,1079034077
831,152,2,1476061068
628,111,1,1582487605
113,183,2,1231442257
763,399,1,1493810983
476,339,3,1467758591
763,72,1,1434341417
303,418,2,1486202972
971,386,5,1218322179
825,283,2,1106180888
118,74,4,1471428451
813,355,2,1009697699
161,215,3,1048567487
401,497,3,1245908263
198,328,3,1493919572
260,476,1,1122747819
660,23,3,1141456024
752,68,2,1411136749
47,398,5,1101944744
987,447,3,1201666052
